"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.94581638955842e-47,0.893466877088362,0.544,0.15,4.75791023574825e-43,"17","SNAP23"
2.0160564565044e-47,0.827206372540426,0.653,0.194,4.92966124744456e-43,"17","PARVG"
3.10991280859154e-47,0.690467351393969,0.485,0.124,7.60435879956804e-43,"17","HDLBP"
4.74044771461512e-47,1.11441061139407,0.594,0.184,1.15913427517769e-42,"17","RAB11FIP1"
4.76869133167275e-47,1.21564346621466,0.335,0.072,1.16604040442062e-42,"17","EDEM1"
4.93213692037559e-47,0.63239388373974,0.477,0.121,1.20600611977024e-42,"17","HOOK3"
5.30590511248597e-47,0.64636902111422,0.49,0.126,1.29739991810507e-42,"17","RGS19"
6.13192439870046e-47,0.768787783161798,0.582,0.169,1.49937815397024e-42,"17","SNX9"
6.92913983478521e-47,0.521772313234167,0.389,0.089,1.69431327240168e-42,"17","PDPK1"
7.86188945097513e-47,0.840240676985084,0.268,0.049,1.92238920855244e-42,"17","SUMF1"
8.46286590568983e-47,0.786391073746064,0.385,0.088,2.06933997125928e-42,"17","IMPDH1"
1.74209462017873e-46,0.905427355318987,0.343,0.075,4.25976976526102e-42,"17","NUMB"
1.94103510384351e-46,0.560450869504365,0.498,0.129,4.74621903591815e-42,"17","CAMTA1"
2.03454509069767e-46,0.898620695969381,0.305,0.062,4.97486965577395e-42,"17","BAZ2B"
2.06757785596766e-46,0.803730487949018,0.456,0.116,5.05564137341212e-42,"17","UBL7"
5.89398195486375e-46,0.751124100015141,0.381,0.088,1.44119646760328e-41,"17","FNIP1"
6.03810209427266e-46,0.844083456273498,0.28,0.054,1.47643672409155e-41,"17","SORBS3"
6.19904199577912e-46,1.00410917298148,0.276,0.053,1.51578974880791e-41,"17","SNX29"
7.91799911067053e-46,0.679581736020295,0.456,0.116,1.93610914254116e-41,"17","KCTD20"
1.08219962818188e-45,0.802333373010573,0.293,0.058,2.64619453083033e-41,"17","GSAP"
1.38803661677168e-45,0.769454714352867,0.456,0.116,3.39402713533011e-41,"17","MIF4GD"
1.80105629050635e-45,0.588629492344673,0.452,0.114,4.40394284154613e-41,"17","PTPN18"
1.87225845383884e-45,0.872204535029036,0.427,0.107,4.57804637132673e-41,"17","OXSR1"
1.8741139054498e-45,0.985297275998908,0.264,0.049,4.58258332160585e-41,"17","CARD19"
1.8977866304929e-45,1.31424123251742,0.305,0.064,4.64046786888124e-41,"17","LAIR1"
2.62610744759952e-45,1.06609415923567,0.46,0.121,6.42135793087035e-41,"17","PGD"
2.9870607019804e-45,1.1077635639803,0.251,0.046,7.30396082848247e-41,"17","UBASH3B"
3.10963238242524e-45,0.53853362803595,0.485,0.126,7.60367310150619e-41,"17","ESD"
3.9088932839747e-45,1.24050587988009,0.657,0.227,9.55802585797494e-41,"17","PPA1"
4.26673572856824e-45,0.899701671735002,0.28,0.055,1.04330222034951e-40,"17","GGCT"
6.50711070720935e-45,1.01810589216812,0.502,0.139,1.59111871012683e-40,"17","UPF2"
6.54381473391571e-45,0.800988843562553,0.28,0.055,1.60009357873707e-40,"17","TOR2A"
7.53697296876058e-45,0.958947114083171,0.285,0.056,1.84294063032134e-40,"17","NFIC"
1.14043164155695e-44,0.840502135230148,0.644,0.194,2.78858344993505e-40,"17","HSBP1"
