"","0","1","10","11","12","13","14","15","16","2","3","4","5","6","7","8","9"
"T_Cell_Score",0.34975296762228,-0.0506614194621548,0.257390786992175,-1.0957484314765,-0.871346073984836,0.0825982481310333,-0.180658797974899,-1.11284879897231,-1.16883394696665,0.251560102468152,0.726623528618022,-0.539048342137811,0.203914849924599,0.327403026269677,0.286033582350821,0.538751131833626,0.311996853365556
"CD8_T_Score",0.53016143849497,-0.0875357856607464,0.284742364444649,-1.09243024477166,-0.874309026335556,-0.0452982828026594,-0.191406888191199,-1.09583494565422,-1.13152012312048,0.0177873048712486,0.807986575024354,-0.524636955262423,0.2000691428442,0.476116313036151,0.405220817526654,0.295626343220984,0.392577899417007
"CD4_T_Score",-0.462850616322355,-0.422325231856976,0.252770462189509,-0.222307582828217,0.354816631683639,-0.37612063384164,-0.333699246605135,-0.593327107299427,0.352191922045496,0.650092607350867,-0.280153033232623,-0.564520910168972,0.289084286952709,-0.324194817986628,-0.327617414212807,0.55883445788328,-0.181563417550244
"Treg_Score",-0.0591329299137273,-0.0388302847740742,0.0808936348242989,-0.159671194070999,-0.0886818968231736,-0.067040471154229,-0.0551444658396914,-0.110431023787665,-0.188108465227407,0.163105402475931,-0.0845524944355074,0.0272621948208164,0.0918061932604414,0.0450792791611502,-0.0144827237262388,0.0307992076903358,-0.0516542065539398
"NK_Score",0.079046033386723,0.977587869262509,-0.200702591088423,-0.580783294789472,-0.591278763056967,1.32560762076222,0.634535859701864,-0.722402509193664,-0.690481756835708,-0.519316380442898,0.267421946727716,0.455301802511884,-0.352494496449233,0.0630413248993563,0.0849744349164389,-0.375885845542257,0.142718698138286
"MAIT_Score",-0.136432990201641,-0.0813405481428955,0.720678871974899,-0.307199300195772,-0.323878402662491,0.051410382739444,0.231094915713309,-0.369461637442026,-0.39575407880917,-0.0867726013503059,-0.110993833005096,0.0482566361039999,0.805726962630252,-0.112713402411306,-0.153233219418724,0.284195014565343,-0.0472054844938634
"GammaDelta_T_Score",0.37183982730782,0.0850111804454413,0.407631578158751,-0.581786521099239,-0.518398750780068,0.206892508462233,0.132073487411386,-0.560022282602766,-0.634593930204991,0.255386767111329,0.57419625446224,-0.116193982991181,0.330375637602016,0.38698551820631,0.270672759633507,0.456415404709631,0.315991076947907
"B_Cell_Score",0.159866498274975,0.00896886028076736,-0.100172772096161,0.518879459448074,1.80592752694686,0.0330954282622516,-0.0147015353748462,0.513727975489646,0.499362492558955,-0.0410359959314369,0.248165249715982,-0.0511961692583605,-0.109605283899356,0.208260119939303,0.163353130340169,-0.0259643152352812,0.0913512702635044
"Plasma_Cell_Score",-0.0157623252205224,-0.0197657960935379,-0.0183106655678647,-0.0702985653413732,0.163041852787867,-0.0264343103044563,-0.0329391260744286,1.90081329023699,0.65736909348726,-0.0259254328763149,-0.0282634521972249,-0.0246015414039894,-0.016338995692259,-0.015923728200971,-0.0305513889174898,-0.0318617490834436,-0.0267040677475639
"Monocyte_Myeloid_Score",-0.0604018101280269,-0.0402878643824526,-0.0587041977562187,1.48094152592261,-0.0208164350055569,-0.0208927539606713,-0.0621168743337447,-0.00366428936796323,-0.038698599004417,-0.066572289243819,-0.0622832255056497,-0.0705602506949128,-0.0480805440698656,-0.0378385742506966,-0.0470872907223058,-0.0559131047240341,-0.0607120912799099
"Macrophage_Score",-0.0199380478844691,-0.0224474335344464,-0.0172255175271717,0.689421786313142,-0.0188490288023975,-0.0261311905937382,-0.0304757634570906,-0.0279450023651469,0.154139260041814,-0.0265665771582613,-0.0277009169378369,-0.0287762549375292,-0.0242454040540866,-0.0143313895017599,-0.0288705376936971,-0.0274667164524955,-0.0254659669935708
"Dendritic_Cell_Score",-0.160368433564808,-0.102809611866539,-0.26533098763593,1.14582819732062,0.223707227282749,0.0451291832918893,0.118144528392648,-0.300004159963127,0.976325926524779,-0.300991996347734,-0.114384006987117,0.0732943896427309,-0.356062805392493,-0.121338866271381,-0.125583200408298,-0.28109792911095,-0.186850994198386
"pDC_Score",-0.0100284074962546,0.317774267880763,-0.0522690204853181,-0.0312534942528284,0.102797552546553,0.326974137847868,-0.0412872311604126,0.0305308759602411,1.86422074619961,-0.104357283654136,-0.0281025505044616,0.0738614470758127,-0.0851366309268211,-0.00146637958066373,-0.0168835981643679,-0.106331599894119,-0.0296564357407711
