"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.55263455836944e-108,1.58046929914046,0.229,0.083,1.3577302022125e-103,"6","IFITM3"
2.65670049710567e-128,1.46609830852218,0.334,0.139,6.49616405552279e-124,"6","PRR7"
7.16348834175439e-111,1.41961697957053,0.281,0.111,1.75161616932578e-106,"6","PDE4A"
1.85964911745865e-75,1.3980478030571,0.216,0.09,4.5472140220099e-71,"6","CHPT1"
9.23664292811058e-72,1.29325015001751,0.233,0.103,2.2585439287816e-67,"6","BLVRB"
0,5.92369706907689,0.944,0.016,0,"11","TRDV2"
0,3.65000879543004,0.346,0.031,0,"11","FEZ1"
0,3.44857400787317,0.42,0.042,0,"11","IL12RB2"
0,3.20504334128438,0.874,0.105,0,"11","TRGV9"
0,2.86483950940298,0.408,0.064,0,"11","CEBPD"
2.98069095273944e-266,2.83200168873082,0.258,0.035,7.28838551763848e-262,"11","SELL"
0,2.63279762105344,0.788,0.153,0,"11","IL7R"
0,2.55387675417284,0.48,0.054,0,"11","TRDC"
0,2.5156987330776,0.375,0.048,0,"11","KLRC1"
1.55841368571358e-201,2.44580779976974,0.244,0.039,3.81063314430685e-197,"11","TRGC1"
5.50617224710769e-111,2.34541410111229,0.326,0.104,1.34636923786277e-106,"11","BCL2A1"
1.17453870070425e-155,2.26030474256119,0.329,0.082,2.87198203096202e-151,"11","CD83"
1.56181785124184e-252,2.21702567964961,0.469,0.111,3.81895700985655e-248,"11","PBX4"
2.96989811216046e-309,2.20987903417244,0.684,0.206,7.26199486385477e-305,"11","SATB1"
2.41497600814436e-143,2.19248578791822,0.238,0.049,5.90509933511458e-139,"11","GPR35"
1.04057840127474e-204,1.96633354469922,0.527,0.16,2.54442230679701e-200,"11","NINJ1"
1.79780746463521e-195,1.82545501099551,0.647,0.248,4.39599881252602e-191,"11","NFKB1"
4.67926555230691e-200,1.72287205088907,0.614,0.212,1.14417401285008e-195,"11","KDM6B"
3.73731933140092e-130,1.72008187832076,0.337,0.095,9.13849322914152e-126,"11","CD300A"
6.69293403129986e-83,1.67987510145427,0.43,0.192,1.63655622933344e-78,"11","GZMB"
0,3.4329103948535,0.384,0.062,0,"8","GNLY"
0,2.58758284622718,0.205,0.025,0,"8","ZNF683"
1.70967549900892e-240,2.53711901277353,0.218,0.039,4.1804985301766e-236,"8","KIR2DL3"
7.03920538905407e-280,2.41016702308611,0.236,0.039,1.7212265017315e-275,"8","KLRC2"
0,2.37955612527871,0.427,0.088,0,"8","LINC02446"
1.53371054512274e-253,2.19518447469242,0.269,0.054,3.75022902493412e-249,"8","KIR3DL2"
0,2.12657106222407,0.527,0.124,0,"8","KLRC3"
8.96213293090325e-286,1.96209378693103,0.429,0.117,2.19142074426446e-281,"8","TYROBP"
5.41386653898327e-234,1.95779908168567,0.348,0.091,1.32379864611219e-229,"8","CD300A"
7.68261240243244e-121,1.90628755126718,0.274,0.096,1.87855238464278e-116,"8","TRDV1"
6.33793629890692e-216,1.75028536228005,0.664,0.31,1.54975218380872e-211,"8","XCL1"
6.90083332188955e-205,1.70340040003391,0.365,0.106,1.68739176386843e-200,"8","NCR3"
2.86236720455819e-128,1.61803132882536,0.241,0.071,6.99906028858569e-124,"8","LYN"
2.45242780150655e-94,1.52169965806348,0.238,0.084,5.99667646024383e-90,"8","IFITM3"
8.64014012951068e-262,1.45262847283332,0.667,0.273,2.11268706446795e-257,"8","HOPX"
6.54588359717398e-222,1.4235290517415,0.788,0.454,1.60059945718098e-217,"8","DUSP5"
1.33928542422439e-115,1.37467574991862,0.309,0.112,3.27482071931348e-111,"8","PDE4A"
1.9046198978602e-90,1.37319199883797,0.262,0.099,4.65717657424777e-86,"8","MAFF"
4.87802584325229e-79,1.36410258136414,0.201,0.07,1.19277487919205e-74,"8","RRAS2"
2.24740795547824e-98,1.31373302635416,0.258,0.091,5.49536193273539e-94,"8","DGKD"
0,2.43807595117727,0.466,0.129,0,"1","SIT1"
0,2.19237260500015,0.671,0.245,0,"1","GIMAP4"
0,2.08471871074,0.412,0.138,0,"1","GIMAP1"
0,2.03229381869639,0.478,0.166,0,"1","RCSD1"
0,2.02681535609643,0.61,0.187,0,"1","TXNIP"
3.29466485231029e-314,2.01991618602787,0.214,0.068,8.05611449686912e-310,"1","GIMAP2"
0,2.01533210241125,0.553,0.212,0,"1","LINC00861"
0,1.93093183361494,0.754,0.332,0,"1","GIMAP7"
0,1.81964115949445,0.525,0.22,0,"1","TRAF3IP3"
3.1273172081055e-307,1.81089145789788,0.355,0.173,7.64691603725957e-303,"1","PRMT9"
0,1.79968227801093,0.387,0.157,0,"1","PYCARD"
5.35739517533967e-260,1.75203875313785,0.213,0.076,1.30999026827406e-255,"1","GIMAP6"
8.06437595564897e-257,1.74116129671172,0.233,0.091,1.97190120867529e-252,"1","RGS19"
0,1.70545725343503,0.598,0.285,0,"1","CD27"
7.86242944083535e-222,1.67100421187395,0.232,0.097,1.92252124687306e-217,"1","TRG-AS1"
0,1.65723002872055,0.449,0.208,0,"1","DENND2D"
0,1.54167671033795,0.53,0.272,0,"1","PPP1R18"
3.9334234395366e-312,1.52633936414123,0.348,0.161,9.6180069943549e-308,"1","AC116366.3"
6.37413852325626e-319,1.5251307147861,0.375,0.183,1.55860435170662e-314,"1","PTPN6"
0,1.49507573032403,0.424,0.209,0,"1","SASH3"
0,3.61097607187073,0.262,0.062,0,"3","TNF"
0,3.5124192845184,0.341,0.073,0,"3","EGR1"
2.01894851720362e-284,3.10020470301059,0.487,0.262,4.9367329142663e-280,"3","CCL4L2"
0,3.06798204944997,0.662,0.228,0,"3","HSPA1B"
1.88436637323851e-320,3.037289544285,0.259,0.074,4.60765265584282e-316,"3","ATF3"
0,2.92127161398411,0.714,0.259,0,"3","FOSB"
0,2.72333035391085,0.453,0.16,0,"3","NR4A1"
0,2.61641146140569,0.614,0.284,0,"3","HSPA1A"
1.17365001367349e-106,2.58254606311208,0.239,0.122,2.86980901343442e-102,"3","CCL3"
0,2.54676281739769,0.836,0.463,0,"3","FOS"
0,2.51335453458456,0.744,0.452,0,"3","JUN"
0,2.25594905288121,0.696,0.297,0,"3","PPP1R15A"
2.87900856311785e-261,2.20470245511562,0.232,0.069,7.03975173853578e-257,"3","AC020916.1"
3.06320700421573e-322,2.19072942399378,0.831,0.747,7.4901537667083e-318,"3","CCL4"
3.45845952088873e-322,2.18319288889699,0.472,0.221,8.45662522047711e-318,"3","IFNG"
0,2.14956581821072,0.482,0.196,0,"3","NEU1"
0,2.05481361995243,0.861,0.718,0,"3","DNAJB1"
0,1.98562780816471,0.878,0.636,0,"3","DUSP1"
1.58296473282105e-269,1.91956714057186,0.334,0.13,3.87066536469402e-265,"3","RASGEF1B"
0,1.91302542461955,0.795,0.508,0,"3","KLF6"
3.10470851846639e-320,2.67515840148191,0.396,0.065,7.59163326935402e-316,"12","HAVCR2"
9.05874953345774e-240,2.62543083734286,0.235,0.03,2.21504543592109e-235,"12","MYO1E"
6.32953834661848e-162,2.16040153826676,0.221,0.037,1.54769871651515e-157,"12","ENTPD1"
9.87542820021392e-187,1.91010546831638,0.354,0.078,2.41473970351631e-182,"12","AKAP5"
8.07144644772969e-84,1.69254469685749,0.247,0.073,1.97363008539886e-79,"12","POLR1E"
1.62492805955766e-159,1.68678448839908,0.506,0.166,3.9732740912304e-155,"12","AHI1"
4.87513945505985e-144,1.62315231348862,0.468,0.151,1.19206909955123e-139,"12","MIR4435-2HG"
7.3656744326454e-174,1.59240639519021,0.406,0.102,1.80105471227045e-169,"12","CTLA4"
1.70041620725085e-63,1.51814916564555,0.206,0.064,4.15785770996979e-59,"12","DUSP16"
3.7742826744396e-158,1.50315476266657,0.656,0.27,9.22887599553971e-154,"12","LINC01871"
2.96193168228513e-119,1.47859892743696,0.332,0.094,7.24251534952361e-115,"12","PDE3B"
7.00456759724206e-177,1.47437756269054,0.74,0.317,1.71275686887763e-172,"12","CXCR6"
3.39098784855826e-72,1.4691590057708,0.24,0.075,8.29164348729465e-68,"12","AC243829.4"
4.34542958594343e-62,1.46268305689701,0.202,0.062,1.06254444235489e-57,"12","AGPAT5"
2.54481287721539e-82,1.44251556713125,0.217,0.059,6.22257644736706e-78,"12","LAYN"
7.85677836097635e-70,1.43356254852024,0.22,0.066,1.92113944482594e-65,"12","MIR181A1HG"
1.97139663616118e-77,1.36409764737234,0.366,0.143,4.82045905474132e-73,"12","VCAM1"
2.21004236170048e-72,1.27086274523357,0.359,0.141,5.40399558283001e-68,"12","PRDM1"
1.25610915368333e-72,1.20012908705751,0.429,0.193,3.07143810258649e-68,"12","GZMB"
1.43031931722621e-40,1.18464572659364,0.203,0.079,3.49741679448152e-36,"12","CARS"
0,8.43594941404215,0.945,0.004,0,"7","TRBV12-2"
0,3.07475883127468,0.896,0.068,0,"7","TRDV1"
0,2.27641288344354,0.55,0.115,0,"7","S1PR5"
0,1.9924462337999,0.965,0.378,0,"7","KLRB1"
0,1.76672337132043,0.661,0.2,0,"7","ENC1"
1.49160045384598e-113,1.62652233355965,0.2,0.06,3.6472614297442e-109,"7","PCNT"
1.71407983253374e-132,1.5216828337785,0.259,0.084,4.1912680065115e-128,"7","AP002387.2"
8.92164254177296e-230,1.47373645736046,0.503,0.185,2.18152003431433e-225,"7","GZMB"
1.78312573115329e-122,1.454945417946,0.241,0.078,4.36009903781603e-118,"7","APBA2"
0,1.43728779130149,0.52,0.13,0,"7","TRGV2"
2.33741439503976e-303,1.42206563745029,0.378,0.089,5.71544567875122e-299,"7","TRGV4"
0,1.42196158324934,0.959,0.48,0,"7","GZMH"
7.97737635442888e-186,1.39667208543028,0.405,0.142,1.95062806618495e-181,"7","MGAT4A"
2.20853781005523e-104,1.37745552461834,0.24,0.084,5.40031665314705e-100,"7","TNIP3"
1.81269709143533e-139,1.36060499849078,0.236,0.068,4.43240692797768e-135,"7","KLRF1"
0,1.34627349311802,0.814,0.343,0,"7","CMC1"
1.26157049297482e-88,1.26434657699616,0.249,0.097,3.08479216942202e-84,"7","ADRB2"
1.8387201624282e-153,1.22766689479822,0.501,0.222,4.49603854116943e-149,"7","EOMES"
1.54471109736229e-179,1.22404058916493,0.395,0.137,3.77712757527028e-175,"7","VCAM1"
1.22835218233423e-104,1.19482458378528,0.291,0.113,3.00356675624365e-100,"7","SPON2"
0,4.43841822236644,0.285,0.026,0,"10","ZNF683"
0,3.79768193756167,0.447,0.065,0,"10","GNLY"
0,3.61695073068799,0.382,0.056,0,"10","TRDC"
0,2.99522477386405,0.495,0.091,0,"10","LINC02446"
0,2.90103869878881,0.559,0.118,0,"10","TYROBP"
1.76625634366663e-258,2.67553814004159,0.306,0.051,4.31885001153364e-254,"10","AC004832.6"
1.9751494116093e-158,2.44888250099308,0.321,0.084,4.82963534126706e-154,"10","IFITM3"
2.17970922749965e-132,2.42582797462731,0.322,0.097,5.32982500308214e-128,"10","TRDV1"
6.17531576692472e-221,2.34609125593661,0.425,0.111,1.50998821132843e-216,"10","PTGDR"
1.8049990646864e-112,2.26979552246182,0.209,0.049,4.41358371297119e-108,"10","CISH"
9.71853487966282e-144,2.25533361210477,0.252,0.057,2.37637614877515e-139,"10","HSPA6"
3.47716075143991e-153,2.24139471692181,0.366,0.11,8.50235346942086e-149,"10","NCR3"
1.52620863536079e-91,2.12713693802845,0.208,0.056,3.7318853551842e-87,"10","PTGER2"
1.61131627775828e-68,2.04323084991334,0.214,0.071,3.93999056237454e-64,"10","KLRF1"
8.53142733657865e-213,1.9781408423648,0.657,0.278,2.08610461234021e-208,"10","HOPX"
1.21135221558886e-63,1.96279971979378,0.209,0.072,2.96199843755788e-59,"10","SERPINB6"
2.92153446333441e-131,1.88082397841505,0.392,0.133,7.14373606974531e-127,"10","KLRC3"
1.29657519094771e-173,1.86057555364814,0.53,0.199,3.17038565690535e-169,"10","CD160"
7.44490058603805e-276,1.85297859257163,0.698,0.239,1.82042709129802e-271,"10","TXNIP"
1.2005321465969e-104,1.83180984624169,0.439,0.194,2.93554120485875e-100,"10","PRMT9"
0,5.62412275502382,0.95,0.03,0,"15","TRDV2"
0,4.37329428181435,0.688,0.059,0,"15","TRDC"
2.23730034795295e-177,4.1050531732423,0.218,0.015,5.47064681081456e-173,"15","CD40LG"
0,3.21210175221057,0.814,0.118,0,"15","TRGV9"
3.62426037605886e-117,3.07679643657861,0.347,0.054,8.86204147153911e-113,"15","KLRC1"
1.73318311648657e-78,2.97074043164108,0.256,0.042,4.23797935643295e-74,"15","TRGC1"
3.99537563127055e-77,2.66535383700262,0.334,0.07,9.76949249358274e-73,"15","CEBPD"
9.88044890404757e-34,2.44210505910145,0.208,0.055,2.41596736601771e-29,"15","SESN1"
4.31004655251352e-60,2.30988197314533,0.268,0.055,1.05389258302061e-55,"15","AC004832.6"
4.90812050341862e-35,2.05490965725869,0.322,0.114,1.20013362549592e-30,"15","NCR3"
1.39384234519909e-102,1.96550075414474,0.729,0.246,3.40822330248082e-98,"15","TXNIP"
5.46692936307403e-73,1.91165335311101,0.662,0.282,1.33677356785886e-68,"15","KLRG1"
3.14524185968364e-40,1.8982332784995,0.375,0.136,7.69074539529843e-36,"15","FLT3LG"
6.68542887835445e-51,1.85751985123986,0.511,0.205,1.63472106933523e-46,"15","CD160"
1.72733111371761e-20,1.75157769174113,0.215,0.078,4.22367003926231e-16,"15","TNF"
3.89028072639456e-21,1.74179893410185,0.404,0.228,9.51251443217998e-17,"15","NOSIP"
1.71954359526892e-27,1.70527911446403,0.293,0.11,4.20462799915157e-23,"15","RGS19"
5.64835077628306e-23,1.66052796399463,0.259,0.099,1.38113473181673e-18,"15","CD300A"
1.61368743566777e-19,1.64102735325158,0.252,0.105,3.94578851769483e-15,"15","GLRX"
1.60064884368444e-77,1.61824748994148,0.555,0.164,3.91390655257719e-73,"15","IL7R"
0,4.89018072225139,0.52,0.021,0,"14","TRBV5-6"
0,4.39744576395455,0.52,0.03,0,"14","TRAV3"
0,3.71902161210514,0.432,0.042,0,"14","TRAV21"
0,3.59636180756009,0.599,0.038,0,"14","KIR2DL3"
0,2.84315811233497,0.616,0.061,0,"14","TRGV5"
0,2.75177872681424,0.93,0.118,0,"14","TYROBP"
2.78160024527526e-260,2.70665608147616,0.358,0.042,6.80156891974705e-256,"14","KLRC2"
1.46192230140916e-219,2.6868221445979,0.298,0.034,3.57469241140568e-215,"14","AC068775.1"
3.94284042888898e-182,2.33137702833046,0.362,0.058,9.64103341671933e-178,"14","KIR3DL2"
1.41632898631078e-307,2.31223615356527,0.702,0.132,3.46320763732711e-303,"14","KLRC3"
0,2.29268983618593,0.401,0.04,0,"14","TRBV19"
1.48436586072004e-84,1.90763478082033,0.235,0.048,3.62957140263265e-80,"14","IL12RB2"
1.40328284698764e-106,1.89689147131678,0.369,0.089,3.43130721745417e-102,"14","AC027290.1"
5.0020098589721e-118,1.83696714550283,0.404,0.096,1.22309145071586e-113,"14","CD300A"
2.98648503046656e-124,1.757564148822,0.388,0.086,7.30255319649684e-120,"14","IFITM3"
3.58251862484604e-57,1.74515534199772,0.274,0.081,8.75997454147355e-53,"14","HES4"
1.2596140906279e-108,1.70499606790482,0.743,0.318,3.08000837440334e-104,"14","XCL1"
1.48130526837506e-116,1.64810848110782,0.443,0.111,3.62208764223069e-112,"14","NCR3"
2.38823508644494e-131,1.54629624831529,0.779,0.303,5.83971243337516e-127,"14","IFNGR1"
1.68039583902992e-96,1.53348236767343,0.478,0.143,4.10890390559596e-92,"14","PRR7"
0,3.11996467225089,0.422,0.052,0,"9","KIR3DL2"
1.893657399862e-134,2.46051920771012,0.219,0.051,4.63037107414257e-130,"9","IRF8"
0,2.17861814866861,0.519,0.118,0,"9","TYROBP"
3.57271961149046e-137,2.0307378268425,0.315,0.094,8.73601399401646e-133,"9","HIC1"
1.76363998451456e-121,1.84602224368002,0.312,0.099,4.31245249013499e-117,"9","MAFF"
6.10571854822497e-165,1.78834672286913,0.402,0.126,1.49297029941197e-160,"9","S1PR5"
0,1.75286696689305,0.966,0.682,0,"9","TUBA4A"
2.0278817960335e-67,1.6670090345763,0.224,0.08,4.95857656766112e-63,"9","ICAM1"
3.3628293928911e-78,1.54987510760154,0.303,0.122,8.22279043149733e-74,"9","GLUL"
7.80062230973436e-91,1.51618782402959,0.351,0.142,1.90740816717625e-86,"9","PRR7"
5.13518022043306e-248,1.50622521945495,0.882,0.51,1.25565426750029e-243,"9","DNAJB6"
1.62781627702633e-63,1.46602647778263,0.226,0.083,3.98033636058478e-59,"9","PLCG2"
2.30573548628801e-213,1.45725370883867,0.837,0.456,5.63798441107145e-209,"9","DUSP5"
2.01330946115951e-95,1.44803094245001,0.38,0.157,4.92294429442723e-91,"9","SLC1A5"
3.09741468523232e-151,1.40723259358029,0.637,0.3,7.57379838833008e-147,"9","IFNGR1"
1.13066372224301e-185,1.4052942875178,0.79,0.44,2.76469893362861e-181,"9","HSPH1"
8.18318218755707e-288,1.40213336682316,0.969,0.672,2.00095170850146e-283,"9","YPEL5"
9.17197875767605e-214,1.40212421138117,0.867,0.522,2.24273224582695e-209,"9","ISG20"
9.5800674164953e-52,1.38207259134542,0.218,0.088,2.34251808468143e-47,"9","CMIP"
1.58904349104107e-54,1.35305015986547,0.222,0.088,3.88552914429362e-50,"9","YES1"
0,5.76733131817003,0.684,0.012,0,"13","TRAV24"
0,4.56436785592897,0.928,0.033,0,"13","TRBV6-5"
0,3.94897057734504,0.743,0.074,0,"13","TRGV8"
0,3.53512313628666,0.458,0.049,0,"13","AC004832.6"
2.21871291108989e-176,2.8629872401989,0.243,0.039,5.42519681019699e-172,"13","GCSAM"
4.56308867447722e-195,2.52577268129109,0.312,0.057,1.11576644268317e-190,"13","HSPA6"
1.22546757051718e-204,2.46037624326318,0.449,0.111,2.9965133034286e-200,"13","TRG-AS1"
5.50705275754141e-101,2.30950760705858,0.27,0.073,1.34658454027403e-96,"13","FGR"
2.02381763450799e-166,2.09653932587828,0.56,0.201,4.94863887989895e-162,"13","CD160"
3.56275355152712e-127,2.06401330211565,0.5,0.194,8.71164498419412e-123,"13","PRMT9"
3.38245904326309e-64,2.05647999363787,0.228,0.072,8.27078885258691e-60,"13","SERPINB6"
1.4445432096756e-128,2.04991782330894,0.36,0.099,3.53219705629879e-124,"13","FCGR3A"
2.21288756200717e-134,2.02791612416328,0.392,0.113,5.41095266661994e-130,"13","PTGDR"
4.7855685912265e-82,1.88695489720441,0.419,0.178,1.1701672319267e-77,"13","RBKS"
1.63127493365213e-211,1.79868596595799,0.697,0.241,3.98879346776618e-207,"13","TXNIP"
5.44979056363434e-195,1.77113828596627,0.744,0.304,1.33258278861987e-190,"13","HSPA1A"
2.23073650836638e-56,1.73177222643354,0.26,0.096,5.45459691025747e-52,"13","PLAC8"
1.93545486591516e-62,1.7249860267902,0.246,0.082,4.73257423813575e-58,"13","IKZF2"
1.08865788389952e-298,1.72481144185453,0.982,0.71,2.66198625771111e-294,"13","IFITM2"
5.7599830320314e-172,1.58098166875248,0.77,0.355,1.40843105099232e-167,"13","CMC1"
