"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.06755075799937e-160,0.447721268951,0.509,0.333,1.33753398095138e-155,"0","RSL24D1"
3.48773577387878e-159,0.393896686633888,0.611,0.414,6.6005399520656e-155,"0","SNRPG"
1.02863219094851e-158,0.408470277702827,0.583,0.383,1.94668642137005e-154,"0","PDE4B"
1.05566088098368e-157,0.310520584014846,0.887,0.68,1.99783821726162e-153,"0","GZMK"
3.95085148316245e-157,0.606656713319747,0.336,0.2,7.47698643188495e-153,"0","OAT"
5.10244453955009e-154,0.595576978981744,0.371,0.231,9.65637629109855e-150,"0","LINC01871"
1.29071756153437e-152,0.626789889873175,0.284,0.158,2.4426829852038e-148,"0","SC5D"
6.93578091183903e-150,0.424502588788404,0.5,0.329,1.31259653756554e-145,"0","NSMCE3"
1.99525166476554e-148,0.274524965514157,0.964,0.777,3.77601377556879e-144,"0","ZFP36"
6.91454886448822e-148,0.427429045143133,0.497,0.328,1.3085783726044e-143,"0","PET100"
2.32142795070281e-147,0.399407036984404,0.574,0.393,4.39330239670507e-143,"0","RHOH"
2.49062888722585e-145,0.355501594550088,0.646,0.448,4.71351516907492e-141,"0","SNU13"
4.474678906161e-144,0.505958528305448,0.402,0.256,8.46832982990969e-140,"0","ARID5A"
1.62283562023639e-143,0.356307039695384,0.679,0.479,3.07121641129737e-139,"0","MORF4L1"
6.91634541215027e-143,0.385771570757951,0.572,0.39,1.30891836924944e-138,"0","PAIP2"
1.81682849862702e-139,0.473123564720396,0.392,0.246,3.43834793365164e-135,"0","NAMPT"
1.47167547415572e-136,0.571582983896259,0.348,0.217,2.7851458348397e-132,"0","CDKN1A"
3.42664439706949e-136,0.330797291556261,0.764,0.553,6.48492452145401e-132,"0","ATP6V0C"
7.3207019680141e-135,0.391825150325095,0.518,0.349,1.38544284744667e-130,"0","STRAP"
2.17348631407658e-134,0.444862688051634,0.434,0.284,4.11332284938992e-130,"0","UBE2A"
3.45225411234197e-134,0.520616172754904,0.376,0.24,6.53339090760717e-130,"0","CSRNP1"
3.48191848689194e-134,0.530873813041923,0.345,0.214,6.589530736443e-130,"0","MARCKSL1"
6.69156749143586e-134,0.332353503061485,0.733,0.528,1.26637914775424e-129,"0","ELF1"
4.73303412958559e-133,0.376886450251775,0.535,0.363,8.95726709024073e-129,"0","HERPUD1"
4.85831343066747e-133,0.405017072684511,0.516,0.353,9.19435816753819e-129,"0","EIF4A3"
2.31806341695156e-131,0.681819628318372,0.255,0.147,4.38693501658084e-127,"0","METRNL"
2.91220703831147e-131,0.316056614577505,0.795,0.599,5.51135182000445e-127,"0","LITAF"
2.96057612616416e-131,0.313295852188693,0.726,0.516,5.60289031876567e-127,"0","TSC22D3"
1.19652573468211e-130,0.350038012113792,0.636,0.45,2.26442495288589e-126,"0","TUBB4B"
2.70389420462942e-130,0.402823991091314,0.507,0.344,5.11711978226118e-126,"0","RUNX3"
3.9202380168512e-128,0.380278494540916,0.492,0.328,7.41905044689089e-124,"0","ATP5ME"
4.59953330438494e-127,0.353225945246078,0.625,0.442,8.70461677854849e-123,"0","CLEC2B"
3.68724394416354e-125,0.358899544593371,0.57,0.395,6.97810916432951e-121,"0","ARF4"
1.32636650582786e-124,0.306971270894472,0.819,0.614,2.51014861227922e-120,"0","SRSF2"
3.88757743643427e-124,0.309245333446237,0.8,0.611,7.35724029845186e-120,"0","TAGLN2"
5.78743852688815e-124,0.458810185150931,0.39,0.252,1.09527274121358e-119,"0","INSIG1"
9.47483472951891e-122,0.344362450753747,0.615,0.438,1.79311247256145e-117,"0","HNRNPA0"
1.50459787348821e-121,0.386512740923393,0.452,0.303,2.84745147557643e-117,"0","RNF7"
8.64724785388075e-119,0.383515750420982,0.474,0.323,1.63649165634693e-114,"0","EIF1AX"
1.15986514262604e-117,0.576670301066916,0.259,0.153,2.19504478241978e-113,"0","OSER1"
4.96370169764479e-117,0.419444700661929,0.429,0.29,9.39380546279276e-113,"0","PPP2CA"
6.5261492789334e-117,0.440041499272132,0.379,0.247,1.23507375103815e-112,"0","ETF1"
1.80958304765484e-116,0.490602424344246,0.362,0.236,3.42463591768678e-112,"0","OASL"
5.25918420152266e-116,0.303404684223535,0.819,0.58,9.95300610138163e-112,"0","TNFAIP3"
5.02113151498283e-115,0.375871626949731,0.44,0.292,9.502491392105e-111,"0","NAA50"
2.33561945585287e-114,0.329972159933402,0.59,0.416,4.42015982020155e-110,"0","SEC62"
2.7866717242692e-114,0.521657036373519,0.302,0.189,5.27377623817946e-110,"0","MED4"
4.56968334499867e-114,0.330598215866981,0.563,0.393,8.64812573040999e-110,"0","JPT1"
7.96122066890253e-114,0.49528779813248,0.317,0.2,1.5066610115898e-109,"0","PAF1"
1.02363228275767e-113,0.322049077769485,0.665,0.479,1.93722409511889e-109,"0","CYCS"
2.74315527276183e-113,0.309583930730527,0.684,0.492,5.19142135370175e-109,"0","EMD"
6.35694287701656e-113,0.295215588002032,0.739,0.54,1.20305143947538e-108,"0","SAP18"
7.83304346735033e-113,0.488990887908127,0.31,0.195,1.48240347619605e-108,"0","SLIRP"
6.96105502891547e-110,0.617956382554898,0.277,0.174,1.31737966422225e-105,"0","YBX3"
7.36174419234143e-110,0.330846005169327,0.53,0.371,1.39321008840062e-105,"0","H2AFV"
1.60445095389457e-109,0.507401668036325,0.29,0.179,3.03642343024547e-105,"0","RNF139"
1.42797612366578e-108,0.292967692964345,0.818,0.611,2.70244481403748e-104,"0","DDX24"
1.94984839643712e-108,0.392126599768522,0.44,0.303,3.69008809025726e-104,"0","ODC1"
3.53461946250872e-108,0.343577010771596,0.56,0.4,6.68926733279776e-104,"0","IDI1"
5.73355612418924e-108,0.526660027201883,0.269,0.165,1.08507549650281e-103,"0","GRPEL1"
1.31473910577376e-107,0.38687997685016,0.42,0.284,2.48814375767684e-103,"0","SLC3A2"
1.94542918124614e-107,0.367362253689857,0.458,0.315,3.68172472550832e-103,"0","EIF5A"
3.61396896210296e-107,0.40058364718976,0.412,0.277,6.83943626077984e-103,"0","FABP5"
5.37936726116616e-107,0.290248966740129,0.736,0.535,1.0180452541757e-102,"0","POLR2L"
3.4077000396451e-106,0.383582577166844,0.41,0.275,6.44907232502834e-102,"0","SLBP"
7.77122786158893e-106,0.348578961242616,0.465,0.321,1.47070487280571e-101,"0","MAPK1IP1L"
8.0246990427865e-106,0.304593038012551,0.713,0.501,1.51867429384735e-101,"0","VPS37B"
1.21253638058711e-105,0.322761608598393,0.569,0.407,2.2947251002611e-101,"0","UBE2S"
3.31982304638201e-105,0.332288978399199,0.537,0.37,6.28276511527795e-101,"0","NR4A3"
7.76138488024603e-105,0.321921212932028,0.533,0.37,1.46884208858656e-100,"0","USP36"
3.63161831584935e-103,0.479036859177342,0.297,0.19,6.87283766274489e-99,"0","ABT1"
1.51684928504133e-102,0.297016103963938,0.682,0.488,2.87063727194071e-98,"0","CD8B"
1.76488725554541e-102,0.488947845863571,0.274,0.169,3.34004913111969e-98,"0","P2RY10"
8.3580700291821e-102,0.393976164146671,0.38,0.254,1.58176475302271e-97,"0","LAPTM4A"
9.15060853609474e-102,0.476758211526068,0.296,0.188,1.73175266545593e-97,"0","TXNDC17"
1.44700692038435e-101,0.387390963626396,0.395,0.267,2.73846059682738e-97,"0","POLR2K"
2.86800533433055e-101,0.280298416741853,0.665,0.483,5.42770009522057e-97,"0","ATP6V1G1"
2.22355050006534e-100,0.406527646704932,0.353,0.234,4.20806932137366e-96,"0","EMC7"
3.76845924156827e-100,0.337451339319662,0.487,0.343,7.13180911466794e-96,"0","SRRT"
4.62674850416726e-100,0.305571406563454,0.571,0.408,8.75612154413655e-96,"0","COX7B"
5.07028032298978e-100,0.423033590239107,0.331,0.215,9.59550551125815e-96,"0","NDUFA5"
5.32104795392346e-100,0.365336120094615,0.411,0.279,1.00700832528001e-95,"0","RAP1A"
1.77259781944255e-99,0.291847295310077,0.597,0.425,3.35464137329503e-95,"0","ATP5MD"
3.60971804890348e-97,0.427422772364621,0.328,0.215,6.83139140754984e-93,"0","PITHD1"
8.49546302822325e-97,0.360423009748885,0.395,0.268,1.60776637809125e-92,"0","AKIRIN1"
2.22172049520579e-96,0.266577554950133,0.817,0.616,4.20460603717696e-92,"0","UQCRB"
2.35301690973794e-96,0.286416548244865,0.792,0.574,4.45308450167905e-92,"0","ZNF331"
2.57698878618634e-96,0.273624446345657,0.734,0.539,4.87695127785764e-92,"0","RBM8A"
7.98567733167909e-96,0.401135403467746,0.34,0.224,1.51128943502027e-91,"0","NDUFB1"
8.37788298891714e-96,0.330164739555696,0.435,0.3,1.58551435565257e-91,"0","SUMO1"
1.29053676168435e-95,0.372823050446162,0.372,0.251,2.44234082148764e-91,"0","MRFAP1"
1.43778697219244e-95,0.294555769360935,0.515,0.357,2.7210118448742e-91,"0","CNOT6L"
1.43966904121545e-95,0.417540232889839,0.344,0.228,2.72457366050025e-91,"0","DNAJB9"
2.4389894058768e-94,0.343775354125581,0.457,0.318,4.61578745062184e-90,"0","BCL3"
6.98622392328194e-94,0.385991658420791,0.34,0.225,1.32214287748111e-89,"0","RPP21"
8.92270728318088e-94,0.37418764574633,0.399,0.276,1.68862235334198e-89,"0","HNRNPAB"
2.32023522166529e-93,0.43778961328638,0.286,0.182,4.39104515700156e-89,"0","HNRNPLL"
3.49523151331528e-93,0.317358099513202,0.505,0.355,6.61472563894916e-89,"0","NFE2L2"
8.91672227135332e-93,0.308191989967393,0.497,0.354,1.68748968985362e-88,"0","GHITM"
1.29225430086028e-92,0.430938123801967,0.349,0.236,2.44559126437809e-88,"0","CHMP1B"
1.69422718998559e-92,0.303726690043514,0.586,0.411,3.20632495704773e-88,"0","DUSP5"
4.1584852232153e-92,0.337353722475148,0.452,0.318,7.86993328493495e-88,"0","DDX21"
1.17281176783884e-91,0.462358066956246,0.266,0.166,2.21954627063501e-87,"0","P2RY8"
1.84719215923716e-91,0.397270342942737,0.334,0.221,3.49581116135632e-87,"0","TRAT1"
3.57793298036831e-90,0.405194654614375,0.3,0.195,6.77123816534702e-86,"0","NDUFC1"
2.01486407402537e-89,0.398588087022729,0.345,0.231,3.81313026009302e-85,"0","PIM3"
5.72987844543741e-89,0.406219998563755,0.332,0.223,1.08437949579903e-84,"0","SBDS"
7.39693761405516e-89,0.425068793855959,0.276,0.175,1.39987044345994e-84,"0","BCL11B"
1.05144540033387e-88,0.3998808518563,0.339,0.229,1.98986042013186e-84,"0","WBP11"
1.1282258072529e-88,0.326874744602293,0.428,0.301,2.13516734022611e-84,"0","RSL1D1"
1.25838732461856e-88,0.408785383956013,0.324,0.217,2.38149801184063e-84,"0","NR1H2"
3.39046695036441e-88,0.265003858237873,0.814,0.617,6.41645870356464e-84,"0","SLC25A3"
2.9304526518294e-87,0.347368541813551,0.346,0.231,5.54588164358713e-83,"0","DYNLT1"
1.08208020000101e-86,0.38214955991253,0.344,0.233,2.04783677850192e-82,"0","VDAC1"
1.38272407967781e-86,0.440526289268007,0.266,0.17,2.61680532079025e-82,"0","MCUB"
2.14282910491313e-86,0.276765623980211,0.626,0.459,4.05530408104811e-82,"0","NR3C1"
4.36682379094418e-86,0.364135026892126,0.343,0.228,8.26421402436187e-82,"0","DDX3Y"
7.99704095521009e-86,0.362316006171711,0.331,0.22,1.51344000077351e-81,"0","TBCC"
1.35061510300559e-85,0.394721719971323,0.322,0.215,2.55603908243808e-81,"0","HBP1"
1.70544245742596e-84,0.360170475752777,0.355,0.244,3.22754985067864e-80,"0","NRBP1"
4.07446232046739e-84,0.290167047120848,0.465,0.329,7.71091994148453e-80,"0","GABARAPL2"
6.81774987878512e-84,0.34603234690016,0.382,0.265,1.29025916456008e-79,"0","CEBPZ"
1.25198408489185e-83,0.395823444981697,0.272,0.174,2.36937988065783e-79,"0","EVI2A"
4.44182844434565e-83,0.268915709045941,0.594,0.436,8.40616033092415e-79,"0","MAP1LC3B"
3.94337909507563e-82,0.3374388726827,0.372,0.256,7.46284493743063e-78,"0","COX17"
9.54691094141058e-82,0.260402191799446,0.554,0.399,1.80675289566195e-77,"0","POMP"
9.56769053185612e-80,0.397277921655177,0.263,0.171,1.81068543315377e-75,"0","SURF2"
2.24890542985015e-79,0.259201615773424,0.489,0.347,4.2560535259914e-75,"0","TECR"
6.2051140643404e-79,0.332599481763044,0.376,0.263,1.17431783667642e-74,"0","TMED2"
1.46646619106862e-78,0.397624604769366,0.302,0.203,2.77528726659737e-74,"0","PLIN2"
2.62712634708142e-78,0.293664196786197,0.431,0.307,4.97183661185158e-74,"0","MAT2B"
5.02703929125687e-78,0.395951023536855,0.296,0.199,9.51367185870362e-74,"0","PNPLA8"
1.15860944926043e-77,0.257491435481638,0.559,0.41,2.19266838272536e-73,"0","SNRPB"
1.72380237410646e-77,0.44981940934553,0.253,0.165,3.26229599299648e-73,"0","MORF4L2"
2.64470360168619e-77,0.271602814335931,0.466,0.332,5.00510156619111e-73,"0","ISCU"
4.59910013357126e-77,0.25750873671669,0.553,0.404,8.70379700278362e-73,"0","CDC42SE2"
1.06112927361298e-76,0.299216333825864,0.365,0.241,2.00818715031257e-72,"0","DUSP4"
2.05023962860257e-75,0.268176233755653,0.446,0.321,3.88007849713037e-71,"0","UQCRFS1"
2.08702014297979e-75,0.269761221326853,0.46,0.328,3.94968562058924e-71,"0","ATP5MPL"
2.55339753025148e-75,0.2537373113845,0.598,0.444,4.83230482600092e-71,"0","MT-ND6"
3.85558456283869e-75,0.279347872728718,0.525,0.389,7.29669378517223e-71,"0","TUBA1A"
8.15558726892836e-75,0.283013584844831,0.434,0.312,1.54344489064469e-70,"0","SF3A1"
1.16474389517623e-74,0.259370728096647,0.47,0.336,2.20427782162102e-70,"0","CDKN1B"
1.18249154297397e-74,0.304417543730371,0.404,0.287,2.23786524507823e-70,"0","DCXR"
1.43071292533158e-74,0.414332062607585,0.275,0.184,2.70762421119002e-70,"0","EIF3J"
1.44813177784988e-73,0.251674818016823,0.627,0.464,2.7405893895809e-69,"0","ARF6"
2.17617204865269e-73,0.277133043100473,0.438,0.315,4.11840560207521e-69,"0","RPN1"
8.76329438410554e-73,0.272959323900613,0.446,0.319,1.65845346219197e-68,"0","SOCS1"
9.41768374848643e-73,0.304963501839137,0.409,0.293,1.78229664940106e-68,"0","ORAI1"
5.64846922019871e-72,0.328467006789406,0.335,0.233,1.06897279992261e-67,"0","DNAJA2"
6.52964182646945e-72,0.271253023625678,0.464,0.337,1.23573471565934e-67,"0","ROMO1"
5.08233730537558e-71,0.287774650791819,0.386,0.273,9.61832335042328e-67,"0","PPP1CB"
9.32226101312357e-71,0.27042413348988,0.453,0.331,1.76423789673364e-66,"0","ENSA"
1.72245173039126e-70,0.350902828859884,0.287,0.194,3.25973989976545e-66,"0","CCDC59"
2.29575875208876e-70,0.30225137336594,0.367,0.26,4.34472343832798e-66,"0","ELOC"
2.40940445837324e-70,0.355242765197726,0.308,0.212,4.55979793747136e-66,"0","FBL"
6.254892120569e-70,0.253048327338046,0.454,0.329,1.18373833381768e-65,"0","TOMM20"
7.03080890405691e-70,0.316321646811802,0.337,0.233,1.33058058509277e-65,"0","CD55"
